id,brand,model,year,category,rating,displacement_ccm,power_hp,engine_cylinder,fuel_capacity_lts,dry_weight_kg,seat_height_mm
11928,honda,400x,2016,Allround,2.9,399.0,45.6,Twin,17.0,194.0,795.0
11932,honda,750 shadow aero,2010,Custom / cruiser,3.5,745.0,Unknown,V2,14.0,Unknown,658.0
11933,honda,750 shadow phantom,2010,Custom / cruiser,3.1,745.0,Unknown,V2,14.76,Unknown,653.0
11943,honda,ace 125,2022,Allround,Unknown,124.1,8.5,V2,10.0,110.0,790.0
11944,honda,activa,2011,Scooter,3.3,109.0,8.0,Single cylinder,5.3,Unknown,765.0
11945,honda,activa,2013,Scooter,3.4,109.0,8.0,Single cylinder,5.3,Unknown,765.0
11946,honda,activa,2014,Scooter,3.3,109.0,8.0,Single cylinder,5.3,Unknown,765.0
11947,honda,activa,2022,Scooter,Unknown,109.1,7.7,Single cylinder,5.3,Unknown,692.0
11948,honda,activa 125,2014,Scooter,Unknown,124.9,8.6,Single cylinder,5.3,Unknown,765.0
11949,honda,activa 125,2022,Scooter,Unknown,123.7,8.2,Single cylinder,5.3,Unknown,712.0
11950,honda,activa 3g,2017,Scooter,Unknown,109.1,8.0,Single cylinder,5.3,Unknown,Unknown
11951,honda,activa 4g,2017,Scooter,Unknown,109.1,8.0,Single cylinder,5.3,103.0,Unknown
11952,honda,activa i,2014,Scooter,Unknown,109.0,8.0,Single cylinder,5.3,Unknown,765.0
11953,honda,activa i,2017,Scooter,Unknown,109.1,8.0,Single cylinder,5.3,103.0,765.0
11954,honda,activa i deluxe,2017,Scooter,Unknown,109.1,8.0,Single cylinder,5.3,103.0,765.0
11955,honda,adv150,2021,Scooter,Unknown,149.0,Unknown,Single cylinder,7.95,133.4,795.0
11956,honda,adv150,2022,Scooter,Unknown,149.0,Unknown,Single cylinder,8.0,133.4,795.0
11957,honda,adv350,2022,Scooter,Unknown,330.0,28.8,Single cylinder,11.7,186.0,795.0
11958,honda,africa twin,2020,Enduro / offroad,3.3,1084.0,101.0,Twin,18.93,Unknown,851.0
11959,honda,africa twin,2021,Enduro / offroad,3.6,1084.0,101.0,Twin,18.8,Unknown,851.0
11960,honda,africa twin,2022,Enduro / offroad,Unknown,1084.0,101.0,Twin,24.8,Unknown,851.0
11961,honda,africa twin adventure sports,2020,Enduro / offroad,Unknown,1084.0,101.0,Twin,18.93,Unknown,851.0
11962,honda,africa twin adventure sports,2021,Enduro / offroad,Unknown,1084.0,101.0,Twin,24.8,Unknown,850.0
11963,honda,africa twin adventure sports,2022,Enduro / offroad,Unknown,1084.0,101.0,Twin,24.8,Unknown,850.0
11964,honda,africa twin adventure sports dct,2021,Enduro / offroad,Unknown,1084.0,101.0,Twin,24.8,Unknown,850.0
11965,honda,africa twin adventure sports es,2021,Enduro / offroad,Unknown,1084.0,101.0,Twin,24.6,Unknown,850.0
11966,honda,africa twin dct,2016,Enduro / offroad,3.6,998.0,93.8,Twin,18.77,Unknown,871.0
11967,honda,africa twin enduro sports concept,2017,Prototype / concept model,Unknown,1140.0,88.5,In-line four,14.76,Unknown,792.0
11968,honda,ag-xr,2018,Enduro / offroad,Unknown,184.0,Unknown,Single cylinder,12.0,Unknown,823.0
11969,honda,ag-xr,2020,Enduro / offroad,Unknown,184.0,Unknown,Single cylinder,12.0,Unknown,823.0
11970,honda,airblade 150,2022,Scooter,Unknown,150.0,Unknown,Single cylinder,5.5,Unknown,773.0
11975,honda,anf125i innova,2010,Scooter,3.5,124.8,9.2,Single cylinder,3.7,105.5,778.0
11976,honda,anf125i innova,2011,Scooter,3.4,124.8,9.2,Single cylinder,3.7,105.5,778.0
11977,honda,anf125i innova,2012,Scooter,2.9,124.8,9.2,Single cylinder,3.7,105.5,778.0
11979,honda,ape 100,2011,Allround,3.5,99.0,6.2,Single cylinder,5.5,Unknown,715.0
11980,honda,ape 100,2013,Allround,Unknown,99.0,6.2,Single cylinder,5.5,Unknown,715.0
11981,honda,ape 100,2014,Allround,3.1,99.0,7.0,Single cylinder,5.5,82.0,715.0
11982,honda,ape 100,2015,Allround,Unknown,99.0,7.0,Single cylinder,5.5,82.0,715.0
11983,honda,ape 100,2016,Allround,Unknown,99.0,7.0,Single cylinder,5.5,82.0,715.0
11984,honda,ape 100 type d,2013,Allround,Unknown,99.0,6.2,Single cylinder,5.5,Unknown,715.0
11985,honda,ape 100 type d,2014,Allround,2.8,99.0,7.0,Single cylinder,5.5,83.0,715.0
11986,honda,ape 100 type d,2015,Allround,Unknown,99.0,6.8,Single cylinder,5.5,Unknown,715.0
11989,honda,ape 50,2011,Allround,2.9,49.0,3.6,Single cylinder,5.5,Unknown,715.0
11990,honda,ape 50,2013,Allround,3.7,49.0,3.6,Single cylinder,5.5,Unknown,715.0
11991,honda,ape 50,2015,Allround,Unknown,49.0,3.6,Single cylinder,5.5,Unknown,715.0
11992,honda,ape 50,2016,"Minibike, sport",Unknown,49.0,3.6,Single cylinder,5.5,Unknown,715.0
11993,honda,ape 50 type d,2013,Allround,3.6,49.0,3.6,Single cylinder,5.5,Unknown,715.0
11994,honda,ape 50 type d,2015,Allround,Unknown,99.0,7.0,Single cylinder,5.5,83.0,715.0
11995,honda,aviator,2011,Scooter,3.4,109.0,8.0,Single cylinder,6.0,Unknown,890.0
11996,honda,aviator,2013,Scooter,Unknown,109.0,7.0,Single cylinder,6.0,Unknown,Unknown
11997,honda,aviator,2014,Scooter,Unknown,102.0,7.0,Single cylinder,6.0,Unknown,Unknown
11998,honda,aviator,2017,Scooter,Unknown,109.1,8.0,Single cylinder,6.0,105.0,790.0
11999,honda,aviator,2020,Scooter,Unknown,109.0,8.0,Single cylinder,Unknown,Unknown,790.0
12001,honda,beat 110,2014,Scooter,3.4,108.0,8.3,Single cylinder,3.8,90.0,747.0
12002,honda,beat fi,2015,Scooter,3.8,108.0,8.5,Single cylinder,3.8,90.0,747.0
12003,honda,beat scooter,2013,Scooter,3.9,108.0,8.3,Single cylinder,3.8,90.0,747.0
12004,honda,beat street,2022,Scooter,Unknown,108.0,Unknown,Single cylinder,4.0,Unknown,740.0
12005,honda,benly,2013,Scooter,Unknown,49.0,3.8,Single cylinder,10.0,105.0,710.0
12006,honda,benly,2015,Scooter,Unknown,49.0,3.8,Single cylinder,10.0,105.0,710.0
12007,honda,benly,2022,Scooter,Unknown,108.0,7.8,Single cylinder,10.0,116.0,710.0
12008,honda,benly 110,2013,Scooter,Unknown,107.0,7.8,Single cylinder,10.0,113.0,710.0
12009,honda,benly 110,2015,Scooter,Unknown,107.0,7.8,Single cylinder,10.0,113.0,710.0
12010,honda,benly 110 pro,2013,Scooter,Unknown,107.0,7.8,Single cylinder,10.0,113.0,710.0
12011,honda,benly 110 pro,2015,Scooter,Unknown,107.0,7.8,Single cylinder,10.0,116.0,710.0
12013,honda,benly pro,2013,Scooter,Unknown,49.0,3.8,Single cylinder,10.0,106.0,710.0
12014,honda,benly pro,2015,Scooter,Unknown,49.0,3.8,Single cylinder,10.0,106.0,710.0
12017,honda,bulldog,2015,Prototype / concept model,Unknown,399.0,Unknown,Twin,Unknown,Unknown,730.0
12040,honda,cb 1100,2014,Classic,3.7,1140.0,88.5,In-line four,14.6,247.0,795.0
12041,honda,cb 1100 ex,2014,Classic,3.7,1140.0,88.5,In-line four,17.5,Unknown,795.0
12086,honda,cb 1300,2019,Naked bike,3.8,1284.1,114.0,In-line four,21.0,224.0,790.0
12089,honda,cb 1300 s,2019,Naked bike,3.6,1284.1,114.0,In-line four,21.0,236.0,790.0
12328,honda,cb hornet 160r,2017,Naked bike,2.6,162.7,15.6,Single cylinder,12.0,140.0,Unknown
12329,honda,cb hornet 160r,2018,Naked bike,3.7,162.7,15.6,Single cylinder,12.0,140.0,Unknown
12330,honda,cb hornet 160r,2019,Naked bike,Unknown,162.7,14.9,Single cylinder,12.0,140.0,Unknown
12331,honda,cb shine,2011,Allround,3.4,124.7,10.3,Single cylinder,11.0,121.0,Unknown
12332,honda,cb shine,2013,Allround,2.9,124.6,10.3,Single cylinder,11.0,Unknown,Unknown
12333,honda,cb twister,2011,Naked bike,3.6,109.0,9.0,Single cylinder,8.0,108.0,Unknown
12334,honda,cb twister,2013,Sport,Unknown,109.0,9.0,Single cylinder,8.0,Unknown,Unknown
12335,honda,cb twister,2014,Sport,3.2,109.0,9.0,Single cylinder,8.0,Unknown,Unknown
12337,honda,cb unicorn,2011,Sport,3.6,149.1,13.3,Single cylinder,13.0,146.0,792.0
12338,honda,cb unicorn,2013,Sport,3.1,149.1,13.3,Single cylinder,13.0,Unknown,790.0
12339,honda,cb unicorn 160,2017,Sport,Unknown,162.7,14.0,Single cylinder,13.0,149.0,792.0
12340,honda,cb unicorn 160,2018,Sport,Unknown,162.7,14.0,Single cylinder,12.0,134.0,792.0
12341,honda,cb unicorn 160,2019,Sport,Unknown,162.7,14.0,Single cylinder,12.0,135.0,792.0
12342,honda,cb unicorn dazzler,2011,Sport,3.6,149.1,14.0,Single cylinder,12.0,138.0,Unknown
12343,honda,cb unicorn dazzler,2013,Naked bike,3.3,149.1,14.0,Single cylinder,12.0,Unknown,790.0
12345,honda,cb-f concept,2021,Prototype / concept model,Unknown,998.0,143.0,In-line four,Unknown,Unknown,Unknown
12349,honda,cb1000r,2010,Sport,4.1,998.0,123.0,In-line four,17.0,Unknown,825.0
12350,honda,cb1000r,2011,Naked bike,4.1,998.0,Unknown,In-line four,17.03,220.0,826.0
12351,honda,cb1000r,2012,Sport,3.6,998.0,Unknown,In-line four,17.03,320.0,815.0
12352,honda,cb1000r,2013,Naked bike,3.8,998.0,Unknown,In-line four,17.03,Unknown,815.0
12353,honda,cb1000r,2014,Naked bike,3.6,998.0,Unknown,In-line four,17.03,Unknown,815.0
12354,honda,cb1000r,2015,Naked bike,3.3,998.0,Unknown,In-line four,17.03,Unknown,815.0
12355,honda,cb1000r,2016,Naked bike,3.3,998.0,123.0,In-line four,17.03,Unknown,815.0
12356,honda,cb1000r,2017,Naked bike,3.4,998.0,123.0,In-line four,17.03,Unknown,828.0
12357,honda,cb1000r,2018,Naked bike,3.0,998.0,123.0,In-line four,17.03,Unknown,828.0
12358,honda,cb1000r,2019,Naked bike,3.6,998.0,123.0,In-line four,16.28,Unknown,828.0
12359,honda,cb1000r,2020,Naked bike,3.9,998.0,143.0,In-line four,16.28,Unknown,830.0
12360,honda,cb1000r,2021,Naked bike,3.8,998.0,143.0,In-line four,16.3,Unknown,830.0
12361,honda,cb1000r,2022,Naked bike,Unknown,998.0,143.0,In-line four,16.2,Unknown,830.0
12362,honda,cb1000r 5four,2021,Naked bike,Unknown,998.0,143.0,In-line four,16.3,Unknown,830.0
12363,honda,cb1000r abs,2011,Naked bike,3.8,998.0,Unknown,In-line four,17.03,222.0,825.0
15510,husqvarna,701 enduro,2016,Enduro / offroad,3.5,690.0,67.0,Single cylinder,13.0,Unknown,901.0
12364,honda,cb1000r abs,2013,Naked bike,3.5,998.0,Unknown,In-line four,17.03,Unknown,825.0
12365,honda,cb1000r abs,2019,Naked bike,Unknown,998.0,123.0,In-line four,17.03,Unknown,831.0
12366,honda,cb1000r black edition,2021,Naked bike,Unknown,998.0,143.0,In-line four,16.2,Unknown,830.0
12367,honda,cb1000r black edition,2022,Naked bike,Unknown,998.0,143.0,In-line four,16.2,Unknown,830.0
12368,honda,cb1000r c-abs,2010,Sport,3.8,998.0,123.0,In-line four,17.0,Unknown,825.0
12369,honda,cb110,2013,Sport,3.4,109.1,8.6,Single cylinder,8.0,100.0,749.0
12370,honda,cb110,2014,Sport,3.7,109.1,8.6,Single cylinder,8.0,100.0,749.0
12371,honda,cb110,2015,Sport,3.0,109.1,8.7,Single cylinder,8.0,100.0,749.0
12372,honda,cb1100,2013,Classic,4.0,1140.0,Unknown,In-line four,14.76,Unknown,795.0
12373,honda,cb1100,2014,Classic,3.8,1140.0,Unknown,In-line four,14.76,Unknown,792.0
12374,honda,cb1100,2015,Classic,3.8,1140.0,Unknown,In-line four,14.76,Unknown,792.0
12375,honda,cb1100,2016,Classic,3.7,1140.0,88.5,In-line four,14.76,Unknown,792.0
12376,honda,cb1100,2017,Classic,Unknown,1140.0,88.5,In-line four,14.76,Unknown,792.0
12377,honda,cb1100 abs,2013,Classic,3.4,1140.0,Unknown,In-line four,14.76,Unknown,795.0
12378,honda,cb1100 black style,2016,Classic,Unknown,1140.0,88.5,In-line four,17.0,Unknown,792.0
12379,honda,cb1100 concept,2016,Prototype / concept model,Unknown,1140.0,88.5,In-line four,14.76,Unknown,792.0
12380,honda,cb1100 dlx,2014,Classic,3.8,1140.0,Unknown,In-line four,17.41,Unknown,795.0
12381,honda,cb1100 dlx,2015,Classic,3.3,1140.0,Unknown,In-line four,18.0,259.0,795.0
12382,honda,cb1100 dlx,2017,Classic,Unknown,1140.0,88.5,In-line four,18.5,Unknown,792.0
12383,honda,cb1100 ex,2015,Classic,3.6,1140.0,88.5,In-line four,17.5,Unknown,795.0
12384,honda,cb1100 ex,2016,Classic,3.7,1140.0,88.5,In-line four,17.5,Unknown,795.0
12385,honda,cb1100 ex,2017,Classic,3.6,1140.0,88.5,In-line four,17.5,Unknown,795.0
12386,honda,cb1100 ex,2018,Classic,3.3,1140.0,88.5,In-line four,17.5,Unknown,795.0
12387,honda,cb1100 ex,2019,Classic,3.8,1140.0,88.5,In-line four,16.8,Unknown,792.0
12388,honda,cb1100 rs,2017,Classic,3.3,1140.0,88.5,In-line four,14.76,Unknown,792.0
12389,honda,cb1100 rs,2018,Classic,3.5,1140.0,88.5,In-line four,16.8,Unknown,795.0
12390,honda,cb1100 rs,2019,Classic,3.7,1140.0,88.5,In-line four,16.8,Unknown,795.0
12391,honda,cb1100 rs,2020,Allround,3.6,1140.0,88.5,In-line four,16.8,Unknown,795.0
12392,honda,cb1100 type 2,2011,Allround,3.3,1140.0,87.2,In-line four,14.0,243.0,765.0
12393,honda,cb1100 type 2 abs,2011,Allround,3.1,1140.0,87.2,In-line four,14.0,246.5,765.0
12394,honda,cb1100 type1,2011,Sport,3.1,1140.0,87.2,In-line four,14.0,243.0,825.0
12395,honda,cb1100 type1 abs,2011,Sport,3.7,1140.0,87.2,In-line four,14.0,247.0,765.0
12396,honda,cb1100tr concept,2017,Prototype / concept model,Unknown,1140.0,88.5,In-line four,14.76,Unknown,792.0
19993,ksr,tr 125 sm,2016,Super motard,Unknown,124.4,14.8,Single cylinder,7.5,146.0,Unknown
12397,honda,cb125 cl,2014,Sport,3.9,124.8,8.5,Single cylinder,10.0,103.0,795.0
12398,honda,cb125 shine sp,2017,Allround,3.3,124.6,10.1,Single cylinder,10.5,Unknown,Unknown
12399,honda,cb125cl,2015,Sport,3.5,124.8,8.5,Single cylinder,10.0,103.0,795.0
12400,honda,cb125e,2013,Sport,3.4,124.1,Unknown,Single cylinder,14.0,137.0,767.0
12401,honda,cb125e,2014,Sport,Unknown,124.1,Unknown,Single cylinder,14.0,137.0,767.0
12402,honda,cb125e,2016,Naked bike,3.2,124.1,Unknown,Single cylinder,10.0,Unknown,767.0
12403,honda,cb125e,2020,Sport,Unknown,124.1,Unknown,Single cylinder,14.0,Unknown,767.0
12404,honda,cb125e,2022,Naked bike,Unknown,124.0,Unknown,Single cylinder,14.0,Unknown,767.0
12405,honda,cb125f,2015,Sport,3.1,124.8,8.5,Single cylinder,10.0,Unknown,775.0
12406,honda,cb125f,2017,Sport,3.0,124.7,10.5,Single cylinder,13.0,Unknown,775.0
12407,honda,cb125f,2018,Sport,3.1,124.7,10.5,Single cylinder,13.0,Unknown,775.0
12408,honda,cb125f,2019,Sport,3.2,124.7,10.5,Single cylinder,13.0,Unknown,775.0
12409,honda,cb125f,2021,Allround,3.6,123.9,10.5,Single cylinder,13.0,Unknown,790.0
12410,honda,cb125f,2022,Allround,Unknown,123.9,10.7,Single cylinder,11.0,Unknown,790.0
12411,honda,cb125m concept,2019,Prototype / concept model,Unknown,124.0,Unknown,Single cylinder,Unknown,Unknown,Unknown
12412,honda,cb125r,2021,Naked bike,3.7,124.9,14.8,Single cylinder,10.1,Unknown,816.0
12413,honda,cb125r,2022,Naked bike,Unknown,124.9,14.8,Single cylinder,10.1,Unknown,816.0
12414,honda,cb125r neo sports cafe,2021,Sport,3.7,124.9,14.8,Single cylinder,10.0,Unknown,816.0
12415,honda,cb125x concept,2019,Prototype / concept model,Unknown,125.0,Unknown,Single cylinder,Unknown,Unknown,Unknown
12416,honda,cb1300 super bol dor,2011,Sport,Unknown,1284.0,99.2,In-line four,21.0,266.0,780.0
12417,honda,cb1300 super bol dor,2013,Allround,Unknown,1284.0,99.2,In-line four,21.0,261.0,780.0
12418,honda,cb1300 super bol dor,2015,Allround,Unknown,1284.0,99.2,In-line four,21.0,274.0,780.0
12419,honda,cb1300 super bol dor abs,2011,Sport,3.5,1284.0,99.2,In-line four,21.0,272.0,780.0
12420,honda,cb1300 super four,2011,Allround,3.9,1284.0,99.2,In-line four,21.0,261.0,780.0
12421,honda,cb1300 super four,2013,Allround,3.7,1284.0,99.2,In-line four,21.0,261.0,780.0
12422,honda,cb1300 super four,2015,Allround,3.9,1284.0,99.2,In-line four,21.0,268.0,780.0
12423,honda,cb1300 super four abs,2011,Allround,3.4,1284.0,99.2,In-line four,21.0,266.0,780.0
12424,honda,cb1300 super touring,2011,Sport touring,3.5,1284.0,97.9,In-line four,21.0,284.0,780.0
12425,honda,cb1300 super touring,2013,Touring,Unknown,1284.0,99.2,In-line four,21.0,261.0,780.0
12427,honda,cb1300s abs,2012,Naked bike,Unknown,1284.0,99.2,In-line four,21.0,236.0,780.0
12428,honda,cb1300sa,2010,Sport,3.8,1284.0,112.0,In-line four,21.0,Unknown,780.0
12429,honda,cb1300sa,2011,Sport,3.7,1284.0,112.0,In-line four,21.0,Unknown,780.0
12430,honda,cb150f,2022,Allround,Unknown,149.2,Unknown,Single cylinder,13.0,Unknown,766.0
12431,honda,cb200x,2022,Sport,Unknown,184.0,17.0,Single cylinder,12.0,Unknown,810.0
12432,honda,cb223s,2011,Allround,3.1,223.0,Unknown,Single cylinder,11.0,Unknown,780.0
12433,honda,cb223s,2013,Allround,Unknown,223.0,16.1,Single cylinder,11.0,Unknown,780.0
12434,honda,cb223s,2014,Allround,3.5,223.0,16.0,Single cylinder,11.0,Unknown,780.0
12435,honda,cb223s,2015,Allround,Unknown,223.0,16.0,Single cylinder,11.0,Unknown,780.0
12436,honda,cb223s,2016,Allround,Unknown,223.0,16.0,Single cylinder,11.0,Unknown,780.0
12440,honda,cb250f,2015,Naked bike,3.1,249.4,29.0,Single cylinder,12.87,158.0,775.0
12441,honda,cb250f,2016,Naked bike,Unknown,249.4,29.0,Single cylinder,12.87,158.0,775.0
12442,honda,cb250f,2020,Sport,Unknown,249.6,Unknown,Single cylinder,16.5,135.0,784.0
19994,ksr,tr 125 sm,2019,Cross / motocross,Unknown,125.0,10.7,Single cylinder,Unknown,138.0,Unknown
12443,honda,cb300f,2015,Naked bike,3.5,286.0,Unknown,Single cylinder,12.87,Unknown,755.0
12444,honda,cb300f,2016,Naked bike,3.5,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12445,honda,cb300f,2017,Naked bike,2.9,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12446,honda,cb300f,2018,Naked bike,Unknown,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12447,honda,cb300f,2019,Naked bike,3.1,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12448,honda,cb300f abs,2017,Naked bike,2.7,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12449,honda,cb300f abs,2018,Naked bike,Unknown,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12450,honda,cb300f abs,2019,Naked bike,Unknown,286.0,29.5,Single cylinder,12.87,Unknown,755.0
12451,honda,cb300r,2019,Naked bike,2.9,286.0,Unknown,Single cylinder,10.22,Unknown,800.0
12452,honda,cb300r,2020,Naked bike,Unknown,286.0,Unknown,Single cylinder,10.22,Unknown,800.0
12453,honda,cb300r,2021,Naked bike,3.2,286.0,34.9,Single cylinder,10.22,Unknown,800.0
12454,honda,cb300r,2022,Naked bike,Unknown,286.0,34.9,Single cylinder,10.22,Unknown,800.0
12455,honda,cb300r neo sports cafe,2022,Naked bike,Unknown,286.0,38.9,Single cylinder,10.22,Unknown,899.0
12456,honda,cb350,2021,Allround,Unknown,348.3,20.8,Single cylinder,15.0,Unknown,800.0
12457,honda,cb350rs,2022,Sport,Unknown,348.0,20.8,Single cylinder,15.0,Unknown,800.0
12458,honda,cb400,2014,Sport,3.0,399.0,52.3,In-line four,18.0,195.0,755.0
12459,honda,cb400 super bol dor,2011,Sport,Unknown,399.0,52.3,In-line four,18.0,198.0,755.0
12460,honda,cb400 super bol dor,2013,Sport,Unknown,399.0,52.3,In-line four,18.0,195.0,755.0
12461,honda,cb400 super bol dor,2015,Sport,Unknown,399.0,52.3,In-line four,18.0,195.0,755.0
12462,honda,cb400 super bol dor abs,2011,Sport,Unknown,399.0,52.3,In-line four,18.0,198.0,755.0
12463,honda,cb400 super bol dor abs,2013,Sport,Unknown,399.0,52.3,In-line four,18.0,200.0,755.0
12464,honda,cb400 super four,2011,Sport,3.4,399.0,52.3,In-line four,18.0,194.0,755.0
12465,honda,cb400 super four,2013,Sport,3.3,399.0,52.3,In-line four,18.0,195.0,755.0
12466,honda,cb400 super four,2015,Sport,2.7,399.0,52.3,In-line four,18.0,195.0,755.0
12467,honda,cb400 super four abs,2011,Sport,3.2,399.0,52.3,In-line four,18.0,199.0,755.0
12468,honda,cb400 super four abs,2013,Sport,3.2,399.0,52.3,In-line four,18.0,200.0,755.0
12469,honda,cb400a,2016,Sport,3.3,399.0,52.3,In-line four,18.0,195.0,755.0
12470,honda,cb400a,2017,Naked bike,Unknown,399.0,52.3,In-line four,18.0,195.0,755.0
12471,honda,cb400f,2014,Naked bike,3.6,399.0,52.3,In-line four,18.0,195.0,755.0
12472,honda,cb400f,2015,Naked bike,Unknown,399.0,52.3,In-line four,18.0,195.0,755.0
12474,honda,cb4x,2020,Prototype / concept model,Unknown,650.0,Unknown,In-line four,Unknown,Unknown,Unknown
12475,honda,cb500f,2013,Naked bike,3.2,471.0,46.9,Twin,15.7,173.4,790.0
12476,honda,cb500f,2014,Naked bike,3.7,471.0,46.9,Twin,15.7,173.4,790.0
12477,honda,cb500f,2015,Naked bike,3.4,471.0,46.9,Twin,15.7,173.4,790.0
12478,honda,cb500f,2016,Naked bike,3.3,471.0,46.9,Twin,15.7,173.4,790.0
12479,honda,cb500f,2017,Naked bike,3.0,471.0,46.9,Twin,15.7,173.4,790.0
12480,honda,cb500f,2018,Naked bike,3.2,471.0,46.9,Twin,15.7,173.4,790.0
19995,ksr,tr 125 sm,2021,Cross / motocross,Unknown,124.4,13.4,Single cylinder,Unknown,140.0,Unknown
12481,honda,cb500f,2019,Naked bike,3.4,471.0,46.9,Twin,17.0,Unknown,789.0
12482,honda,cb500f,2021,Naked bike,3.5,471.0,46.4,Twin,17.0,Unknown,Unknown
12483,honda,cb500f,2022,Naked bike,3.3,471.0,46.9,Twin,16.7,192.0,790.0
12484,honda,cb500f abs,2014,Naked bike,3.2,471.0,46.9,Twin,15.7,173.4,785.0
12485,honda,cb500f abs,2015,Naked bike,3.3,471.0,46.9,Twin,15.7,173.4,785.0
12486,honda,cb500f abs,2017,Naked bike,3.4,471.0,46.9,Twin,15.7,176.0,790.0
12487,honda,cb500f abs,2018,Naked bike,3.3,471.0,46.9,Twin,15.7,176.0,790.0
12488,honda,cb500f abs,2019,Naked bike,Unknown,471.0,46.9,Twin,17.03,176.0,790.0
12489,honda,cb500x,2013,Sport,4.0,471.0,46.9,Twin,17.3,178.0,810.0
12490,honda,cb500x,2014,Sport,3.7,471.0,46.9,Twin,17.3,178.0,810.0
12491,honda,cb500x,2015,Sport,3.9,471.0,46.9,Twin,17.3,178.0,810.0
12492,honda,cb500x,2016,Sport,3.7,471.0,46.9,Twin,17.3,178.0,810.0
12493,honda,cb500x,2017,Sport,3.5,471.0,46.9,Twin,17.3,178.0,810.0
12494,honda,cb500x,2018,Enduro / offroad,3.1,471.0,46.9,Twin,17.3,178.0,810.0
12495,honda,cb500x,2019,Sport,3.8,471.0,46.4,Twin,17.7,Unknown,812.0
12496,honda,cb500x,2020,Sport,3.4,471.0,46.4,Twin,17.7,Unknown,812.0
12497,honda,cb500x,2021,Sport,3.6,471.0,46.4,Twin,17.7,Unknown,833.0
19996,ksr,tr 125 x,2019,Cross / motocross,Unknown,125.0,10.7,Single cylinder,Unknown,138.0,Unknown
12498,honda,cb500x,2022,Sport,3.6,471.0,46.9,Twin,17.5,Unknown,830.0
12499,honda,cb500x abs,2014,Sport,3.6,471.0,46.9,Twin,17.3,182.0,810.0
12500,honda,cb500x abs,2015,Sport,3.4,471.0,46.9,Twin,17.3,182.0,810.0
12501,honda,cb600f,2011,Naked bike,3.6,599.0,100.0,In-line four,19.0,198.0,800.0
12502,honda,cb600f abs,2011,Naked bike,3.7,599.0,100.0,In-line four,19.0,202.0,800.0
12505,honda,cb600f hornet,2012,Naked bike,3.8,599.0,100.0,In-line four,19.0,Unknown,800.0
12506,honda,cb600f hornet 600,2013,Naked bike,3.5,599.0,100.0,In-line four,19.0,172.0,800.0
12507,honda,cb600f hornet abs,2013,Naked bike,3.5,599.0,100.0,In-line four,19.0,177.0,800.0
12508,honda,cb650f,2014,Naked bike,3.5,649.0,85.8,In-line four,17.3,Unknown,810.0
12509,honda,cb650f,2015,Naked bike,3.2,649.0,85.8,In-line four,17.3,Unknown,810.0
12510,honda,cb650f,2016,Naked bike,3.7,649.0,85.8,In-line four,17.3,Unknown,810.0
12511,honda,cb650f,2017,Naked bike,2.9,649.0,85.8,In-line four,17.3,Unknown,810.0
